id,company_name,signal_type,source,source_url,product_match,sector,score,confidence,keywords_summary,territory,sales_officer,keywords_matched,raw_data,discovered_at,status,notes
305,Border Roads Organisation,New Company Registration,MCA,https://www.zaubacorp.com/company/Border-Roads-Organisation/U77742TA2026PTC454054,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b95.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Tamil Nadu"", ""authorized_capital_cr"": 5.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-12-11 00:00:00,NEW,
640,National Highways Authority of India,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=91687,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],West Region,SO_WEST_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the road widening project at Maharashtra. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Maharashtra"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-12-11 00:00:00,NEW,
250,Vedanta Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Vedanta-Ltd/U91293TA2026PTC586199,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b95.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Tamil Nadu"", ""authorized_capital_cr"": 5.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-12-10 00:00:00,NEW,
796,Adani Power Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/adani-power-ltd_4850.html,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],West Region,SO_WEST_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the road widening project at Karnataka. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Karnataka"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-12-10 00:00:00,NEW,
152,National Highways Authority of India,New Company Registration,MCA,https://www.zaubacorp.com/company/National-Highways-Authority-of-India/U40857CH2026PTC523027,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Chhattisgarh"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-12-09 00:00:00,NEW,
967,NTPC Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=67713,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the new textile unit at Uttar Pradesh. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Uttar Pradesh"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-12-07 00:00:00,NEW,
293,PWD Maharashtra,New Company Registration,MCA,https://www.zaubacorp.com/company/PWD-Maharashtra/U67704MA2026PTC667236,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Madhya Pradesh"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-12-05 00:00:00,NEW,
1296,PWD Maharashtra,New Company Registration,MCA,https://www.zaubacorp.com/company/PWD-Maharashtra/U29730UT2026PTC487186,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Uttar Pradesh"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-12-05 00:00:00,NEW,
883,Century Textiles,New Company Registration,MCA,https://www.zaubacorp.com/company/Century-Textiles/U39407JH2026PTC524145,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b95.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Jharkhand"", ""authorized_capital_cr"": 5.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-12-04 00:00:00,NEW,
283,PWD Maharashtra,Credit Rating Rationale,CARE,https://www.careratings.com/upload/CompanyFiles/PR/pwd-maharashtra.pdf,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],Unassigned,,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the road widening project at Rajasthan. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Rajasthan"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-12-01 00:00:00,NEW,
1078,Larsen & Toubro Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Larsen-&-Toubro-Ltd/U12646OD2026PTC186130,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Odisha"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-12-01 00:00:00,NEW,
141,Tata Power Company Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Tata-Power-Company-Ltd/U15275PU2026PTC134995,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Punjab"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-11-30 00:00:00,NEW,
307,NTPC Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/NTPC-Ltd/U88737TA2026PTC628721,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Tamil Nadu"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-11-30 00:00:00,NEW,
1061,PWD Maharashtra,New Company Registration,MCA,https://www.zaubacorp.com/company/PWD-Maharashtra/U97363GU2026PTC678430,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Gujarat"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-11-29 00:00:00,NEW,
136,Gujarat State Petronet Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Gujarat-State-Petronet-Ltd/U83267WE2026PTC730854,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""West Bengal"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-11-27 00:00:00,NEW,
184,Shapoorji Pallonji,New Company Registration,MCA,https://www.zaubacorp.com/company/Shapoorji-Pallonji/U23584GU2026PTC866519,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Gujarat"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-11-26 00:00:00,NEW,
781,Larsen & Toubro Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/larsen-&-toubro-ltd_2888.html,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the term loan facility for the new textile unit at Madhya Pradesh. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Madhya Pradesh"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-11-24 00:00:00,NEW,
1324,National Highways Authority of India,New Company Registration,MCA,https://www.zaubacorp.com/company/National-Highways-Authority-of-India/U61895MA2026PTC688594,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b95.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Madhya Pradesh"", ""authorized_capital_cr"": 5.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-11-24 00:00:00,NEW,
1179,Ultratech Cement Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/ultratech-cement-ltd_5674.html,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the new textile unit at Andhra Pradesh. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Andhra Pradesh"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-11-22 00:00:00,NEW,
423,Vedanta Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=13724,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],North Region,SO_NORTH_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the road widening project at Punjab. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Punjab"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-11-18 00:00:00,NEW,
156,NTPC Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/NTPC-Ltd/U74087MA2026PTC576201,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b95.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Madhya Pradesh"", ""authorized_capital_cr"": 5.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-11-15 00:00:00,NEW,
1372,Vedanta Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=11025,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],Unassigned,,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the term loan facility for the road widening project at Haryana. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Haryana"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-11-15 00:00:00,NEW,
736,Border Roads Organisation,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=78170,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the new textile unit at Chhattisgarh. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Chhattisgarh"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-11-12 00:00:00,NEW,
675,Larsen & Toubro Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/larsen-&-toubro-ltd_8868.html,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the new textile unit at Jharkhand. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Jharkhand"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-11-10 00:00:00,NEW,
1053,Century Textiles,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/century-textiles_8039.html,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",North Region,SO_NORTH_01,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the new textile unit at Delhi. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Delhi"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-11-05 00:00:00,NEW,
842,PWD Maharashtra,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/pwd-maharashtra_3340.html,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",West Region,SO_WEST_01,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the new textile unit at Maharashtra. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Maharashtra"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-11-02 00:00:00,NEW,
593,Arvind Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Arvind-Ltd/U74144GU2026PTC840989,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Gujarat"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-10-28 00:00:00,NEW,
1229,Reliance Industries Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Reliance-Industries-Ltd/U60066WE2026PTC533429,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""West Bengal"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-10-25 00:00:00,NEW,
105,Ambuja Cements Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/ambuja-cements-ltd_7278.html,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],East Region,SO_EAST_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the road widening project at Odisha. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Odisha"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-10-23 00:00:00,NEW,
1280,Hindalco Industries,New Company Registration,MCA,https://www.zaubacorp.com/company/Hindalco-Industries/U99351MA2026PTC852688,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b95.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Maharashtra"", ""authorized_capital_cr"": 5.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-10-23 00:00:00,NEW,
771,Tata Steel Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Tata-Steel-Ltd/U64590JH2026PTC563733,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Jharkhand"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-10-20 00:00:00,NEW,
1290,Grasim Industries Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=86938,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the new textile unit at Haryana. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Haryana"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-10-20 00:00:00,NEW,
75,JSW Steel Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/jsw-steel-ltd_4936.html,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],Unassigned,,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the road widening project at Jharkhand. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Jharkhand"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-10-14 00:00:00,NEW,
409,NTPC Ltd,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/ntpc-ltd_2332.html,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],North Region,SO_NORTH_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the upcoming loan for the road widening project at Punjab. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Punjab"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-10-13 00:00:00,NEW,
261,Grasim Industries Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Grasim-Industries-Ltd/U60129CH2026PTC329024,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Chhattisgarh"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-10-10 00:00:00,NEW,
72,NTPC Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/NTPC-Ltd/U14124RA2026PTC876492,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b950.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Rajasthan"", ""authorized_capital_cr"": 50.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-10-09 00:00:00,NEW,
752,JSW Steel Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/JSW-Steel-Ltd/U30339UT2026PTC688249,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Uttar Pradesh"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-10-09 00:00:00,NEW,
1312,JSW Steel Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=45089,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],North Region,SO_NORTH_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the proposed NCDs for the road widening project at Delhi. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Delhi"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-10-07 00:00:00,NEW,
575,Tata Power Company Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Tata-Power-Company-Ltd/U12174AN2026PTC135732,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Andhra Pradesh"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-10-06 00:00:00,NEW,
1011,National Highways Authority of India,New Company Registration,MCA,https://www.zaubacorp.com/company/National-Highways-Authority-of-India/U31118MA2026PTC205230,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Madhya Pradesh"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-10-06 00:00:00,NEW,
145,National Highways Authority of India,New Company Registration,MCA,https://www.zaubacorp.com/company/National-Highways-Authority-of-India/U16039PU2026PTC735731,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b925.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Punjab"", ""authorized_capital_cr"": 25.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-10-03 00:00:00,NEW,
1196,Indian Oil Corporation Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Indian-Oil-Corporation/U86710RA2026PTC786416,HSD & LDO,Industrial,35.0,75.0,NIT [regulatory_events],Unassigned,,"{""regulatory_events"": [""NIT""]}","{""description"": ""New Registration: {company} with \u20b910.0 Cr Capital. Objects: To set up cold storage facilities, food processing units, and deal in agricultural produce."", ""location"": ""Rajasthan"", ""authorized_capital_cr"": 10.0, ""inferred_needs"": [""DG Sets and Refrigeration""]}",2025-10-02 00:00:00,NEW,
598,Grasim Industries Ltd,New Company Registration,MCA,https://www.zaubacorp.com/company/Grasim-Industries-Ltd/U58305KA2026PTC623700,Thermic Fluid & Fuel Oil,Industrial,35.0,75.0,No keywords,Unassigned,,{},"{""description"": ""New Registration: {company} with \u20b9100.0 Cr Capital. Objects: To carry on the business of manufacturing, processing, spinning, weaving, and dealing in polyester yarns and fabrics."", ""location"": ""Karnataka"", ""authorized_capital_cr"": 100.0, ""inferred_needs"": [""Thermic Fluid Heaters for dyeing/printing""]}",2025-09-30 00:00:00,NEW,
386,Shapoorji Pallonji,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=46105,Bitumen & HSD,Industrial,35.0,90.0,CTO [regulatory_events],North Region,SO_NORTH_01,"{""regulatory_events"": [""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the road widening project at Delhi. The project involves 4-laning and bituminous concreting over 120 km."", ""location"": ""Delhi"", ""loan_purpose"": ""Infrastructure Development"", ""fuel_signals"": [{""signal"": ""Road Infrastructure"", ""product"": ""Bitumen & HSD"", ""reason"": ""Road construction requires Bitumen and Diesel for machinery""}]}",2025-09-29 00:00:00,NEW,
237,Gammon India,Credit Rating Rationale,CRISIL,https://www.crisil.com/mnt/winshare/Ratings/RatingList/RatingDocs/gammon-india_6457.html,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",East Region,SO_EAST_01,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the bank facilities rated for the new textile unit at West Bengal. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""West Bengal"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-09-26 00:00:00,NEW,
1294,Adani Power Ltd,Credit Rating Rationale,ICRA,https://www.icra.in/Rationale/ShowRationaleReport/?Id=56193,Lubricants & Fuel Oil,Industrial,35.0,90.0,"NIT, CTO [regulatory_events]",Unassigned,,"{""regulatory_events"": [""NIT"", ""CTO""]}","{""description"": ""The rating factors in the term loan facility for the new textile unit at Uttar Pradesh. The project involves installation of 50,000 spindles requiring constant lubrication."", ""location"": ""Uttar Pradesh"", ""loan_purpose"": ""General Corporate Purposes"", ""fuel_signals"": [{""signal"": ""Textile Unit"", ""product"": ""Lubricants & Fuel Oil"", ""reason"": ""Spinning mills require constant lubrication and heating""}]}",2025-09-20 00:00:00,NEW,
